ADM2 Code;City;ADM1 Code;State;ADM0 Code;Country;Country Code
36373;Sazison;1691;Tottori;126;Japan;JP
36374;Sekiganetyoo;1691;Tottori;126;Japan;JP
36375;Sikanotyoo;1691;Tottori;126;Japan;JP
36376;Tidutyoo;1691;Tottori;126;Japan;JP
36377;Tomarison;1691;Tottori;126;Japan;JP
36378;Toogootyoo;1691;Tottori;126;Japan;JP
36379;Toohakutyoo;1691;Tottori;126;Japan;JP
36380;Tottorisi;1691;Tottori;126;Japan;JP
36381;Wakasatyoo;1691;Tottori;126;Japan;JP
36382;Yodoetyoo;1691;Tottori;126;Japan;JP
36383;Yonagosi;1691;Tottori;126;Japan;JP
36384;Asahimati;1692;Toyama;126;Japan;JP
36385;Daimonmati;1692;Toyama;126;Japan;JP
36386;Himisi;1692;Toyama;126;Japan;JP
36387;Hosoirimura;1692;Toyama;126;Japan;JP
36388;Hukumitumati;1692;Toyama;126;Japan;JP
36389;Hukunomati;1692;Toyama;126;Japan;JP
36390;Hukuokamati;1692;Toyama;126;Japan;JP
36391;Hutyuumati;1692;Toyama;126;Japan;JP
36392;Inamimati;1692;Toyama;126;Japan;JP
36393;Inokutimura;1692;Toyama;126;Japan;JP
36394;Kamiitimati;1692;Toyama;126;Japan;JP
36395;Kamitairamura;1692;Toyama;126;Japan;JP
36396;Kosugimati;1692;Toyama;126;Japan;JP
36397;Kurobesi;1692;Toyama;126;Japan;JP
36398;Namerikawasi;1692;Toyama;126;Japan;JP
36399;Nyuuzenmati;1692;Toyama;126;Japan;JP
36400;Oosawanomati;1692;Toyama;126;Japan;JP
36401;Oosimamati;1692;Toyama;126;Japan;JP
36402;Ooyamamati;1692;Toyama;126;Japan;JP
36403;Oyabesi;1692;Toyama;126;Japan;JP
36404;Simomura;1692;Toyama;126;Japan;JP
36405;Sinminatosi;1692;Toyama;126;Japan;JP
36406;Syoogawamati;1692;Toyama;126;Japan;JP
36407;Tairamura;1692;Toyama;126;Japan;JP
36408;Takaokasi;1692;Toyama;126;Japan;JP
36409;Tateyamamati;1692;Toyama;126;Japan;JP
36410;Togamura;1692;Toyama;126;Japan;JP
36411;Tonamisi;1692;Toyama;126;Japan;JP
36412;Toyamasi;1692;Toyama;126;Japan;JP
36413;Unadukimati;1692;Toyama;126;Japan;JP
36414;Uodusi;1692;Toyama;126;Japan;JP
36415;Yamadamura;1692;Toyama;126;Japan;JP
36416;Yatuomati;1692;Toyama;126;Japan;JP
36417;Zyoohanamati;1692;Toyama;126;Japan;JP
36418;Abikosi;1693;Chiba;126;Japan;JP
36419;Amatukominatomati;1693;Chiba;126;Japan;JP
36420;Asahisi;1693;Chiba;126;Japan;JP
36421;Hasunumamura;1693;Chiba;126;Japan;JP
36422;Hikarimati;1693;Chiba;126;Japan;JP
36423;Hikatamati;1693;Chiba;126;Japan;JP
36424;Hunabasisi;1693;Chiba;126;Japan;JP
36425;Huttusi;1693;Chiba;126;Japan;JP
36426;Iiokamati;1693;Chiba;126;Japan;JP
36427;Inbamura;1693;Chiba;126;Japan;JP
36428;Inzeetyoo;1693;Chiba;126;Japan;JP
36429;Isumimati;1693;Chiba;126;Japan;JP
36430;Itiharasi;1693;Chiba;126;Japan;JP
36431;Itikawasi;1693;Chiba;126;Japan;JP
36432;Itinomiyamati;1693;Chiba;126;Japan;JP
36433;Kamagayasi;1693;Chiba;126;Japan;JP
36434;Kamogawasi;1693;Chiba;126;Japan;JP
36435;Kasiwasi;1693;Chiba;126;Japan;JP
36436;Katuurasi;1693;Chiba;126;Japan;JP
36437;Kimitusi;1693;Chiba;126;Japan;JP
36438;Kisaradusi;1693;Chiba;126;Japan;JP
36439;Koozakimati;1693;Chiba;126;Japan;JP
36440;Kurimotomati;1693;Chiba;126;Japan;JP
36441;Kuzyuukurimati;1693;Chiba;126;Japan;JP
36442;Kyonanmati;1693;Chiba;126;Japan;JP
36443;Maruyamamati;1693;Chiba;126;Japan;JP
36444;Matudosi;1693;Chiba;126;Japan;JP
36445;Matuomati;1693;Chiba;126;Japan;JP
36446;Misakimati;1693;Chiba;126;Japan;JP
36447;Miyosimura;1693;Chiba;126;Japan;JP
36448;Mobarasi;1693;Chiba;126;Japan;JP
36449;Mutuzawamati;1693;Chiba;126;Japan;JP
36450;Nagaramati;1693;Chiba;126;Japan;JP
36451;Nagareyamasi;1693;Chiba;126;Japan;JP
36452;Narasinosi;1693;Chiba;126;Japan;JP
36453;Naritasi;1693;Chiba;126;Japan;JP
36454;Narutoomati;1693;Chiba;126;Japan;JP
36455;Nodasi;1693;Chiba;126;Japan;JP
36456;Nosakamati;1693;Chiba;126;Japan;JP
36457;Omigawamati;1693;Chiba;126;Japan;JP
36458;Onzyukumati;1693;Chiba;126;Japan;JP
36459;Ooamisirasatomati;1693;Chiba;126;Japan;JP
36460;Ooharamati;1693;Chiba;126;Japan;JP
36461;Ootakimati;1693;Chiba;126;Japan;JP
36462;Sakaemati;1693;Chiba;126;Japan;JP
36463;Sakurasi;1693;Chiba;126;Japan;JP
36464;Sanbumati;1693;Chiba;126;Japan;JP
36465;Sawarasi;1693;Chiba;126;Japan;JP
36466;Sekiyadomati;1693;Chiba;126;Japan;JP
36467;Sibayamamati;1693;Chiba;126;Japan;JP
36468;Simohusamati;1693;Chiba;126;Japan;JP
36469;Sirahamamati;1693;Chiba;126;Japan;JP
36470;Sirakomati;1693;Chiba;126;Japan;JP
36471;Siroimati;1693;Chiba;126;Japan;JP
36472;Sisuimati;1693;Chiba;126;Japan;JP
36473;Sodegaurasi;1693;Chiba;126;Japan;JP
36474;Syoonanmati;1693;Chiba;126;Japan;JP
36475;Taieemati;1693;Chiba;126;Japan;JP
36476;Takomati;1693;Chiba;126;Japan;JP
36477;Tateyamasi;1693;Chiba;126;Japan;JP
36478;Tibasi_Hanamigawaku;1693;Chiba;126;Japan;JP
36479;Tibasi_Inageku;1693;Chiba;126;Japan;JP
36480;Tibasi_Midoriku;1693;Chiba;126;Japan;JP
36481;Tibasi_Mihamaku;1693;Chiba;126;Japan;JP
36482;Tibasi_Tyuuooku;1693;Chiba;126;Japan;JP
36483;Tibasi_Wakabaku;1693;Chiba;126;Japan;JP
36484;Tikuramati;1693;Chiba;126;Japan;JP
36485;Tomisatomati;1693;Chiba;126;Japan;JP
36486;Tomiyamamati;1693;Chiba;126;Japan;JP
36487;Toonosyoomati;1693;Chiba;126;Japan;JP
36488;Toyooramati;1693;Chiba;126;Japan;JP
36489;Tyoonanmati;1693;Chiba;126;Japan;JP
36490;Tyooseemura;1693;Chiba;126;Japan;JP
36491;Tyoosisi;1693;Chiba;126;Japan;JP
36492;Unakamimati;1693;Chiba;126;Japan;JP
36493;Urayasusi;1693;Chiba;126;Japan;JP
36494;Yamadamati;1693;Chiba;126;Japan;JP
36495;Yatimatasi;1693;Chiba;126;Japan;JP
36496;Yatiyosi;1693;Chiba;126;Japan;JP
36497;Yokosibamati;1693;Chiba;126;Japan;JP
36498;Yookaitibasi;1693;Chiba;126;Japan;JP
36499;Yotukaidoosi;1693;Chiba;126;Japan;JP
36500;Aridasi;1694;Wakayama;126;Japan;JP
36501;Goboosi;1694;Wakayama;126;Japan;JP
36502;Hanazonomura;1694;Wakayama;126;Japan;JP
36503;Hasimotosi;1694;Wakayama;126;Japan;JP
36504;Hidakatyoo;1694;Wakayama;126;Japan;JP
36505;Hikigawatyoo;1694;Wakayama;126;Japan;JP
36506;Hirokawatyoo;1694;Wakayama;126;Japan;JP
36507;Honguutyoo;1694;Wakayama;126;Japan;JP
36508;Inamityoo;1694;Wakayama;126;Japan;JP
36509;Iwadetyoo;1694;Wakayama;126;Japan;JP
36510;Kainansi;1694;Wakayama;126;Japan;JP
36511;Kamitondatyoo;1694;Wakayama;126;Japan;JP
36512;Kanayatyoo;1694;Wakayama;126;Japan;JP
36513;Katuragityoo;1694;Wakayama;126;Japan;JP
36514;Kawabetyoo;1694;Wakayama;126;Japan;JP
36515;Kibityoo;1694;Wakayama;126;Japan;JP
36516;Kisigawatyoo;1694;Wakayama;126;Japan;JP
36517;Kitayamamura;1694;Wakayama;126;Japan;JP
36518;Kokawatyoo;1694;Wakayama;126;Japan;JP
36519;Kooyagutityoo;1694;Wakayama;126;Japan;JP
36520;Kooyatyoo;1694;Wakayama;126;Japan;JP
36521;Kozagawatyoo;1694;Wakayama;126;Japan;JP
36522;Kozatyoo;1694;Wakayama;126;Japan;JP
36523;Kudoyamatyoo;1694;Wakayama;126;Japan;JP
36524;Kumanogawatyoo;1694;Wakayama;126;Japan;JP
36525;Kusimototyoo;1694;Wakayama;126;Japan;JP
36526;Mihamatyoo;1694;Wakayama;126;Japan;JP
36527;Minabegawamura;1694;Wakayama;126;Japan;JP
36528;Minabetyoo;1694;Wakayama;126;Japan;JP
36529;Misatotyoo;1694;Wakayama;126;Japan;JP
36530;Miyamamura;1694;Wakayama;126;Japan;JP
36531;Momoyamatyoo;1694;Wakayama;126;Japan;JP
36532;Nagatyoo;1694;Wakayama;126;Japan;JP
36533;Nakahetityoo;1694;Wakayama;126;Japan;JP
36534;Nakatumura;1694;Wakayama;126;Japan;JP
36535;Natikatuuratyoo;1694;Wakayama;126;Japan;JP
36536;Nokamityoo;1694;Wakayama;126;Japan;JP
36537;Ootoomura;1694;Wakayama;126;Japan;JP
36538;Ryuuzinmura;1694;Wakayama;126;Japan;JP
36539;Simizutyoo;1694;Wakayama;126;Japan;JP
36540;Simotutyoo;1694;Wakayama;126;Japan;JP
36541;Singuusi;1694;Wakayama;126;Japan;JP
36542;Sirahamatyoo;1694;Wakayama;126;Japan;JP
36543;Susamityoo;1694;Wakayama;126;Japan;JP
36544;Taizityoo;1694;Wakayama;126;Japan;JP
36545;Tanabesi;1694;Wakayama;126;Japan;JP
36546;Utitatyoo;1694;Wakayama;126;Japan;JP
36547;Wakayamasi;1694;Wakayama;126;Japan;JP
36548;Yuasatyoo;1694;Wakayama;126;Japan;JP
36549;Yuratyoo;1694;Wakayama;126;Japan;JP
36550;Amarumemati;1695;Yamagata;126;Japan;JP
36551;Asahimati;1695;Yamagata;126;Japan;JP
36552;Asahimura;1695;Yamagata;126;Japan;JP
36553;Atumimati;1695;Yamagata;126;Japan;JP
36554;Haguromati;1695;Yamagata;126;Japan;JP
36555;Higasinesi;1695;Yamagata;126;Japan;JP
36556;Hiratamati;1695;Yamagata;126;Japan;JP
36557;Hunagatamati;1695;Yamagata;126;Japan;JP
36558;Huzisimamati;1695;Yamagata;126;Japan;JP
36559;Iidemati;1695;Yamagata;126;Japan;JP
36560;Kahokutyoo;1695;Yamagata;126;Japan;JP
36561;Kaminoyamasi;1695;Yamagata;126;Japan;JP
36562;Kaneyamamati;1695;Yamagata;126;Japan;JP
36563;Kawanisimati;1695;Yamagata;126;Japan;JP
36564;Kusibikimati;1695;Yamagata;126;Japan;JP
36565;Mamurogawamati;1695;Yamagata;126;Japan;JP
36566;Matuyamamati;1695;Yamagata;126;Japan;JP
36567;Mikawamati;1695;Yamagata;126;Japan;JP
36568;Mogamimati;1695;Yamagata;126;Japan;JP
36569;Murayamasi;1695;Yamagata;126;Japan;JP
36570;Nagaisi;1695;Yamagata;126;Japan;JP
36571;Nakayamamati;1695;Yamagata;126;Japan;JP
36572;Nanyoosi;1695;Yamagata;126;Japan;JP
36573;Nisikawamati;1695;Yamagata;126;Japan;JP
36574;Obanazawasi;1695;Yamagata;126;Japan;JP
36575;Ogunimati;1695;Yamagata;126;Japan;JP
36576;Ooemati;1695;Yamagata;126;Japan;JP
36577;Ooisidamati;1695;Yamagata;126;Japan;JP
36578;Ookuramura;1695;Yamagata;126;Japan;JP
36579;Sagaesi;1695;Yamagata;126;Japan;JP
36580;Sakatasi;1695;Yamagata;126;Japan;JP
36581;Sakegawamura;1695;Yamagata;126;Japan;JP
36582;Sinzyoosi;1695;Yamagata;126;Japan;JP
36583;Siratakamati;1695;Yamagata;126;Japan;JP
36584;Takahatamati;1695;Yamagata;126;Japan;JP
36585;Tatikawamati;1695;Yamagata;126;Japan;JP
36586;Tendoosi;1695;Yamagata;126;Japan;JP
36587;Tozawamura;1695;Yamagata;126;Japan;JP
36588;Turuokasi;1695;Yamagata;126;Japan;JP
36589;Yamagatasi;1695;Yamagata;126;Japan;JP
36590;Yamanobemati;1695;Yamagata;126;Japan;JP
36591;Yawatamati;1695;Yamagata;126;Japan;JP
36592;Yonezawasi;1695;Yamagata;126;Japan;JP
36593;Yuzamati;1695;Yamagata;126;Japan;JP
36594;Abutyoo;1696;Yamaguti;126;Japan;JP
36595;Aiotyoo;1696;Yamaguti;126;Japan;JP
36596;Asahison;1696;Yamaguti;126;Japan;JP
36597;Atootyoo;1696;Yamaguti;126;Japan;JP
36598;Azisutyoo;1696;Yamaguti;126;Japan;JP
36599;Hagisi;1696;Yamaguti;126;Japan;JP
36600;Hekityoo;1696;Yamaguti;126;Japan;JP
36601;Hikarisi;1696;Yamaguti;126;Japan;JP
36602;Hiraotyoo;1696;Yamaguti;126;Japan;JP
36603;Hongooson;1696;Yamaguti;126;Japan;JP
36604;Hoohokutyoo;1696;Yamaguti;126;Japan;JP
36605;Hoohusi;1696;Yamaguti;126;Japan;JP
36606;Hukueson;1696;Yamaguti;126;Japan;JP
36607;Iwakunisi;1696;Yamaguti;126;Japan;JP
36608;Kaminosekityoo;1696;Yamaguti;126;Japan;JP
36609;Kanotyoo;1696;Yamaguti;126;Japan;JP
36610;Kawakamison;1696;Yamaguti;126;Japan;JP
36611;Kikugawatyoo;1696;Yamaguti;126;Japan;JP
36612;Kudamatusi;1696;Yamaguti;126;Japan;JP
36613;Kugatyoo;1696;Yamaguti;126;Japan;JP
36614;Kukatyoo;1696;Yamaguti;126;Japan;JP
36615;Kumagetyoo;1696;Yamaguti;126;Japan;JP
36616;Kusunokityoo;1696;Yamaguti;126;Japan;JP
36617;Mikawatyoo;1696;Yamaguti;126;Japan;JP
36618;Minesi;1696;Yamaguti;126;Japan;JP
36619;Misumityoo;1696;Yamaguti;126;Japan;JP
36620;Mitootyoo;1696;Yamaguti;126;Japan;JP
36621;Miwatyoo;1696;Yamaguti;126;Japan;JP
36622;Mutumison;1696;Yamaguti;126;Japan;JP
36623;Nagatosi;1696;Yamaguti;126;Japan;JP
36624;Nisikityoo;1696;Yamaguti;126;Japan;JP
36625;Ogoorityoo;1696;Yamaguti;126;Japan;JP
36626;Onodasi;1696;Yamaguti;126;Japan;JP
36627;Oobataketyoo;1696;Yamaguti;126;Japan;JP
36628;Oosimatyoo;1696;Yamaguti;126;Japan;JP
36629;Sanyootyoo;1696;Yamaguti;126;Japan;JP
36630;Simonosekisi;1696;Yamaguti;126;Japan;JP
36631;Sinnanyoosi;1696;Yamaguti;126;Japan;JP
36632;Susatyoo;1696;Yamaguti;126;Japan;JP
36633;Syuuhootyoo;1696;Yamaguti;126;Japan;JP
36634;Syuutootyoo;1696;Yamaguti;126;Japan;JP
36635;Tabusetyoo;1696;Yamaguti;126;Japan;JP
36636;Tamagawatyoo;1696;Yamaguti;126;Japan;JP
36637;Tatibanatyoo;1696;Yamaguti;126;Japan;JP
36638;Tokudityoo;1696;Yamaguti;126;Japan;JP
36639;Tokuyamasi;1696;Yamaguti;126;Japan;JP
36640;Toowatyoo;1696;Yamaguti;126;Japan;JP
36641;Toyooratyoo;1696;Yamaguti;126;Japan;JP
36642;Toyotatyoo;1696;Yamaguti;126;Japan;JP
36643;Ubesi;1696;Yamaguti;126;Japan;JP
36644;Wakityoo;1696;Yamaguti;126;Japan;JP
36645;Yamagutisi;1696;Yamaguti;126;Japan;JP
36646;Yamatotyoo;1696;Yamaguti;126;Japan;JP
36647;Yanaisi;1696;Yamaguti;126;Japan;JP
36648;Yuutyoo;1696;Yamaguti;126;Japan;JP
36649;Yuyatyoo;1696;Yamaguti;126;Japan;JP
36650;Akenomura;1697;Yamanasi;126;Japan;JP
36651;Akiyamamura;1697;Yamanasi;126;Japan;JP
36652;Asigawamura;1697;Yamanasi;126;Japan;JP
36653;Asiwadamura;1697;Yamanasi;126;Japan;JP
36654;Asiyasumura;1697;Yamanasi;126;Japan;JP
36655;Doosimura;1697;Yamanasi;126;Japan;JP
36656;Enzansi;1697;Yamanasi;126;Japan;JP
36657;Hakusyuumati;1697;Yamanasi;126;Japan;JP
36658;Hattamura;1697;Yamanasi;126;Japan;JP
36659;Hayakawatyoo;1697;Yamanasi;126;Japan;JP
36660;Hutabatyoo;1697;Yamanasi;126;Japan;JP
36661;Huziyosidasi;1697;Yamanasi;126;Japan;JP
36662;Isawatyoo;1697;Yamanasi;126;Japan;JP
36663;Itikawadaimontyoo;1697;Yamanasi;126;Japan;JP
36664;Itinomiyatyoo;1697;Yamanasi;126;Japan;JP
36665;Kamikuisikimura;1697;Yamanasi;126;Japan;JP
36666;Kasugaityoo;1697;Yamanasi;126;Japan;JP
36667;Katunumatyoo;1697;Yamanasi;126;Japan;JP
36668;Katuyamamura;1697;Yamanasi;126;Japan;JP
36669;Kazikazawatyoo;1697;Yamanasi;126;Japan;JP
36670;Kobutisawatyoo;1697;Yamanasi;126;Japan;JP
36671;Koohusi;1697;Yamanasi;126;Japan;JP
36672;Koosaimati;1697;Yamanasi;126;Japan;JP
36673;Kosugemura;1697;Yamanasi;126;Japan;JP
36674;Kusigatamati;1697;Yamanasi;126;Japan;JP
36675;Makiokatyoo;1697;Yamanasi;126;Japan;JP
36676;Masuhotyoo;1697;Yamanasi;126;Japan;JP
36677;Minobutyoo;1697;Yamanasi;126;Japan;JP
36678;Misakatyoo;1697;Yamanasi;126;Japan;JP
36679;Mitomimura;1697;Yamanasi;126;Japan;JP
36680;Mukawamura;1697;Yamanasi;126;Japan;JP
36681;Name Unknown;1697;Yamanasi;126;Japan;JP
36682;Nagasakatyoo;1697;Yamanasi;126;Japan;JP
36683;Nakamitimati;1697;Yamanasi;126;Japan;JP
36684;Nakatomityoo;1697;Yamanasi;126;Japan;JP
36685;Nanbutyoo;1697;Yamanasi;126;Japan;JP
36686;Narusawamura;1697;Yamanasi;126;Japan;JP
36687;Nirasakisi;1697;Yamanasi;126;Japan;JP
36688;Nisikaturamati;1697;Yamanasi;126;Japan;JP
36689;Ooizumimura;1697;Yamanasi;126;Japan;JP
36690;Ootukisi;1697;Yamanasi;126;Japan;JP
36691;Osinomura;1697;Yamanasi;126;Japan;JP
36692;Rokugootyoo;1697;Yamanasi;126;Japan;JP
36693;Ryuuootyoo;1697;Yamanasi;126;Japan;JP
36694;Sakaigawamura;1697;Yamanasi;126;Japan;JP
36695;Sikisimamati;1697;Yamanasi;126;Japan;JP
36696;Simobetyoo;1697;Yamanasi;126;Japan;JP
36697;Siranemati;1697;Yamanasi;126;Japan;JP
36698;Sutamatyoo;1697;Yamanasi;126;Japan;JP
36699;Syoowatyoo;1697;Yamanasi;126;Japan;JP
36700;Tabayamamura;1697;Yamanasi;126;Japan;JP
36701;Takanetyoo;1697;Yamanasi;126;Japan;JP
36702;Tamahomati;1697;Yamanasi;126;Japan;JP
36703;Tatomityoo;1697;Yamanasi;126;Japan;JP
36704;Tomizawatyoo;1697;Yamanasi;126;Japan;JP
36705;Toyotomimura;1697;Yamanasi;126;Japan;JP
36706;Turusi;1697;Yamanasi;126;Japan;JP
36707;Uenoharamati;1697;Yamanasi;126;Japan;JP
36708;Wakakusatyoo;1697;Yamanasi;126;Japan;JP
36709;Yamanakakomura;1697;Yamanasi;126;Japan;JP
36710;Yamanasisi;1697;Yamanasi;126;Japan;JP
36711;Yamatomura;1697;Yamanasi;126;Japan;JP
36712;Yatusirotyoo;1697;Yamanasi;126;Japan;JP
36714;Jami'ah;1705;Amman;130;Jordan;JO
36715;Al-Jeeza;1705;Amman;130;Jordan;JO
36716;Qwaismeh;1705;Amman;130;Jordan;JO
36717;Amman;1705;Amman;130;Jordan;JO
36718;Marka;1705;Amman;130;Jordan;JO
36719;Al-Muwaqar;1705;Amman;130;Jordan;JO
36720;Na'oor;1705;Amman;130;Jordan;JO
36721;Sahab;1705;Amman;130;Jordan;JO
36722;Wadisseer;1705;Amman;130;Jordan;JO
36724;Al-Qwaira;1703;Aqaba;130;Jordan;JO
36725;Dair Ala;1702;Balqa;130;Jordan;JO
36726;Al-Shoona Al-Janoobiya;1702;Balqa;130;Jordan;JO
36728;Al-Ruseifa;1702;Balqa;130;Jordan;JO
36729;Al-Teeba;1707;Irbid;130;Jordan;JO
36730;Al-Aghwar Al-Shimaliya;1707;Irbid;130;Jordan;JO
36731;Al-Ramtha;1707;Irbid;130;Jordan;JO
36732;Beni Obaid;1707;Irbid;130;Jordan;JO
36734;Beni Kinana;1707;Irbid;130;Jordan;JO
36735;Al-Koora;1707;Irbid;130;Jordan;JO
36736;Al-Mazar Al-Shimali;1707;Irbid;130;Jordan;JO
36737;Jarash;1708;Jarash;130;Jordan;JO
36738;Al-Aghwar Al-Janoobiya;1704;Karak;130;Jordan;JO
36739;Ayy;1704;Karak;130;Jordan;JO
36741;Al-Mazar Al-Janoobi;1704;Karak;130;Jordan;JO
36745;Al-Shobak;1709;Ma'an;130;Jordan;JO
36746;Wadi Moosa;1709;Ma'an;130;Jordan;JO
36755;Falluja;1564;Anbar;118;Iraq;IQ
36756;Haditha;1564;Anbar;118;Iraq;IQ
36757;Heet;1564;Anbar;118;Iraq;IQ
36758;Al-Ka'im;1564;Anbar;118;Iraq;IQ
36759;Ramadi;1564;Anbar;118;Iraq;IQ
36760;Al-Rutba;1564;Anbar;118;Iraq;IQ
36763;Makhmur;1569;Erbil;118;Iraq;IQ
36764;Shaqlawa;1569;Erbil;118;Iraq;IQ
36765;Sulaymaniya;1580;Sulaymaniyah;118;Iraq;IQ
36766;Pshdar;1580;Sulaymaniyah;118;Iraq;IQ
36767;Chamchamal;1580;Sulaymaniyah;118;Iraq;IQ
36768;Darbandihkan;1580;Sulaymaniyah;118;Iraq;IQ
36769;Dokan;1580;Sulaymaniyah;118;Iraq;IQ
36771;Kalar;1580;Sulaymaniyah;118;Iraq;IQ
36772;Rania;1580;Sulaymaniyah;118;Iraq;IQ
36773;Sharbazher;1580;Sulaymaniyah;118;Iraq;IQ
36775;Hashimiya;1571;Babil;118;Iraq;IQ
36776;Hilla;1571;Babil;118;Iraq;IQ
36777;Al-Mahawil;1571;Babil;118;Iraq;IQ
36778;Al-Musayab;1571;Babil;118;Iraq;IQ
36779;Abu Ghraib;1572;Baghdad;118;Iraq;IQ
36780;Adhamiya;1572;Baghdad;118;Iraq;IQ
36782;Karkh;1572;Baghdad;118;Iraq;IQ
36783;Mada'in;1572;Baghdad;118;Iraq;IQ
36784;Mahmoudiya;1572;Baghdad;118;Iraq;IQ
36785;Al Resafa;1572;Baghdad;118;Iraq;IQ
36787;Abu Al-Khaseeb;1565;Basrah;118;Iraq;IQ
36788;Al-Midaina;1565;Basrah;118;Iraq;IQ
36789;Al-Qurna;1565;Basrah;118;Iraq;IQ
36791;Basrah;1565;Basrah;118;Iraq;IQ
36792;Shatt Al-Arab;1565;Basrah;118;Iraq;IQ
36793;Akre;1578;Ninewa;118;Iraq;IQ
36794;Amedi;1574;Dahuk;118;Iraq;IQ
36795;Dahuk;1574;Dahuk;118;Iraq;IQ
36796;Sumel;1574;Dahuk;118;Iraq;IQ
36797;Zakho;1574;Dahuk;118;Iraq;IQ
36798;Ba'quba;1575;Diyala;118;Iraq;IQ
36799;Baladrooz;1575;Diyala;118;Iraq;IQ
36800;Al-Khalis;1575;Diyala;118;Iraq;IQ
36801;Khanaqin;1575;Diyala;118;Iraq;IQ
36802;Kifri;1575;Diyala;118;Iraq;IQ
36803;Al-Muqdadiya;1575;Diyala;118;Iraq;IQ
36804;Ain Al-Tamur;1576;Kerbala;118;Iraq;IQ
36805;Al-Hindiya;1576;Kerbala;118;Iraq;IQ
36806;Kerbala;1576;Kerbala;118;Iraq;IQ
36807;Al-Kahla;1577;Missan;118;Iraq;IQ
36808;Al-Mejar Al-Kabi;1577;Missan;118;Iraq;IQ
36809;Ali Al-Gharbi;1577;Missan;118;Iraq;IQ
36810;Amara;1577;Missan;118;Iraq;IQ
36811;Al-Maimouna;1577;Missan;118;Iraq;IQ
36812;Qal'at Saleh;1577;Missan;118;Iraq;IQ
36813;Al-Khidhir;1566;Muthanna;118;Iraq;IQ
36814;Al-Salman;1566;Muthanna;118;Iraq;IQ
36815;Al-Rumaitha;1566;Muthanna;118;Iraq;IQ
36816;Al-Samawa;1566;Muthanna;118;Iraq;IQ
36817;Kufa;1568;Najaf;118;Iraq;IQ
36818;Al-Manathera;1568;Najaf;118;Iraq;IQ
36819;Najaf;1568;Najaf;118;Iraq;IQ
36820;Al-Ba'aj;1578;Ninewa;118;Iraq;IQ
36821;Al-Hamdaniya;1578;Ninewa;118;Iraq;IQ
36822;Hatra;1578;Ninewa;118;Iraq;IQ
36823;Mosul;1578;Ninewa;118;Iraq;IQ
36824;Al-Shikhan;1578;Ninewa;118;Iraq;IQ
36825;Sinjar;1578;Ninewa;118;Iraq;IQ
36826;Telafar;1578;Ninewa;118;Iraq;IQ
36827;Tilkaif;1578;Ninewa;118;Iraq;IQ
36828;Afaq;1567;Qadissiya;118;Iraq;IQ
36829;Diwaniya;1567;Qadissiya;118;Iraq;IQ
36830;Hamza;1567;Qadissiya;118;Iraq;IQ
36831;Al-Shamiya;1567;Qadissiya;118;Iraq;IQ
36832;Al-Fares;1579;Salah al-Din;118;Iraq;IQ
36833;Baiji;1579;Salah al-Din;118;Iraq;IQ
36834;Balad;1579;Salah al-Din;118;Iraq;IQ
36835;Al-Daur;1579;Salah al-Din;118;Iraq;IQ
36837;Al-Shirqat;1579;Salah al-Din;118;Iraq;IQ
36838;Tikrit;1579;Salah al-Din;118;Iraq;IQ
36839;Tooz;1579;Salah al-Din;118;Iraq;IQ
36840;Daquq;1570;Kirkuk;118;Iraq;IQ
36841;Al-Hawiga;1570;Kirkuk;118;Iraq;IQ
36843;Al-Chibayish;1573;Thi-Qar;118;Iraq;IQ
36844;Nassriya;1573;Thi-Qar;118;Iraq;IQ
36845;Al-Rifa'i;1573;Thi-Qar;118;Iraq;IQ
36846;Al-Shatra;1573;Thi-Qar;118;Iraq;IQ
36847;Suq Al-Shoyokh;1573;Thi-Qar;118;Iraq;IQ
36848;Al-Hai;1581;Wassit;118;Iraq;IQ
36849;Badra;1581;Wassit;118;Iraq;IQ
36850;Kut;1581;Wassit;118;Iraq;IQ
36851;Al-Na'maniya;1581;Wassit;118;Iraq;IQ
36853;Penjwin;1580;Sulaymaniyah;118;Iraq;IQ
36859;Azua;1108;Azua;72;Dominican Republic;DO
36860;Esteban┬ía  (DM);1108;Azua;72;Dominican Republic;DO
36861;Guayabal  (DM);1108;Azua;72;Dominican Republic;DO
36862;Las Charcas  (DM);1108;Azua;72;Dominican Republic;DO
36863;Las Yayas de Viajama;1108;Azua;72;Dominican Republic;DO
36864;Nuevo Sabana Yegua  (DM);1108;Azua;72;Dominican Republic;DO
36865;Padre las Casas;1108;Azua;72;Dominican Republic;DO
36866;Peralta;1108;Azua;72;Dominican Republic;DO
36867;Pueblo Viejo  (DM);1108;Azua;72;Dominican Republic;DO
36868;Villa T┬ábara Arriba  (DM);1108;Azua;72;Dominican Republic;DO
36869;Administrative unit not available;1109;Baoruco;72;Dominican Republic;DO
36870;Galv┬án;1109;Baoruco;72;Dominican Republic;DO
36871;Los R┬íos;1109;Baoruco;72;Dominican Republic;DO
36872;Neiba;1109;Baoruco;72;Dominican Republic;DO
36873;Tamayo;1109;Baoruco;72;Dominican Republic;DO
36874;Ubilla;1109;Baoruco;72;Dominican Republic;DO
36875;Villa Jaragua;1109;Baoruco;72;Dominican Republic;DO
36876;Barahona;1110;Barahona;72;Dominican Republic;DO
36877;Cabral;1110;Barahona;72;Dominican Republic;DO
